conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2010406250345861417,Sun Jan 11 17:39:36 +0000 2026,0,Trump won't take Greenland by force Mandelson says #USmilitary #DonaldTrump #Iran https://t.co/iS83cO8AB1,2010406250345861417,,,en,,0,0,0,https://x.com/undefined/status/2010406250345861417,1259770889329090561,
2010406216590041282,Sun Jan 11 17:39:35 +0000 2026,0,5/10 Resources Galore: Rare earth minerals! Greenland has tons crucial for EVs phones and weapons. China controls 80% of the market now. Trump wants to break that monopoly for U.S. independence. He downplays it but it s a game-changer for jobs and tech. America First https://t.co/x5TFeKUxuX,2010406245501681962,https://pbs.twimg.com/media/G-Zl0yuWsAAMSTe.jpg,ArmedNReady24,en,,0,1,0,https://x.com/undefined/status/2010406245501681962,1519993462438957056,
2010406245300076716,Sun Jan 11 17:39:35 +0000 2026,0,Looks very very bad. Source: Politico https://t.co/0BDIsWOiUP,2010406245300076716,,,en,,0,0,0,https://x.com/undefined/status/2010406245300076716,1999145148840898560,
2010406241093419397,Sun Jan 11 17:39:34 +0000 2026,0,Trump s Greenland Plan EXPOSED (ft. Kokinda Krainer &amp; Luongo) https://t.co/qZwUpnnL3l via @YouTube What are they going to do about Canada? -Susan Kokinda,2010406241093419397,,,en,,0,0,0,https://x.com/undefined/status/2010406241093419397,4204168752,
2009827604828725472,Sun Jan 11 17:39:32 +0000 2026,0,@landtrout27 @jimsciutto @RasmusJarlov If Trump wants more land..... he should buy Chukotka and Kamchatka from his buddy Putin Both are closer to USA than #Greenland,2010406235925778618,,landtrout27,en,,0,0,0,https://x.com/undefined/status/2010406235925778618,1924424395960827904,
2010406216590041282,Sun Jan 11 17:39:31 +0000 2026,1,3/10 National Security Alert! Greenland controls the GIUK Gap a key chokepoint for tracking Russian subs and defending NATO s northern flank. With Arctic ice melting new shipping routes are opening. Russia and China are militarizing the region. Trump says: We can t let them https://t.co/7bmgOCDkmk,2010406229500174513,https://pbs.twimg.com/media/G-Zlz5IWQAAItAs.jpg,ArmedNReady24,en,,0,1,0,https://x.com/undefined/status/2010406229500174513,1519993462438957056,
2010406226946060760,Sun Jan 11 17:39:30 +0000 2026,0,Hedgehog v Cat... or possibly Greenland v Trump On a miserable murky day. When the world is going to hell in a handcart. This little video of a hedgehog visiting the food dish might cheer you up. It was taken a while back but it still makes me smile. https://t.co/xlmp8qEsX5,2010406226946060760,https://pbs.twimg.com/amplify_video_thumb/2010405071528361984/img/AjyAXg-Rso-Z2m3N.jpg,,en,,0,0,0,https://x.com/undefined/status/2010406226946060760,101255701,
2010406216590041282,Sun Jan 11 17:39:29 +0000 2026,1,2/10 First the basics: Greenland is HUGE over 800 000 square miles mostly ice but strategically vital. It s an autonomous territory of Denmark but the U.S. has had eyes on it since WWII. Trump first floated buying it in 2019 calling it a large real estate deal. Now in https://t.co/bNihwOMF94,2010406223070236713,https://pbs.twimg.com/media/G-ZlzhqW0AAH65D.jpg,ArmedNReady24,en,,0,1,0,https://x.com/undefined/status/2010406223070236713,1519993462438957056,
2010406216590041282,Sun Jan 11 17:39:28 +0000 2026,0,1/10 Trump's BOLD Move on Greenland: Why America NEEDS It Now! 🇺🇸 In his second term President Trump is ramping up pressure on Denmark for control of Greenland. But why? It's not just real estate it's about securing our future in the Arctic. Let's break it down. Thread https://t.co/DIZyvvZtbS,2010406216590041282,https://pbs.twimg.com/media/G-ZlzIaWUAAqJ6K.jpg,,en,,0,1,0,https://x.com/undefined/status/2010406216590041282,1519993462438957056,
2010273358911353140,Sun Jan 11 17:39:19 +0000 2026,0,@JimFergusonUK Right because Trump saying that even military options are on the table in relation Greenland is Trump not starting this ,2010406181131481163,,JimFergusonUK,en,,0,0,0,https://x.com/undefined/status/2010406181131481163,1975464604777259008,
2010136012597674372,Sun Jan 11 17:39:15 +0000 2026,0,@ChaseEnCashe First off it would US and Israel attacking Iran. Also there s no way the US would jeopardize the global dominance of the US dollar. Why you think Trump wanted Venezuela and Greenland so bad?! To make sure China or Russia don t sell oil with another currency,2010406161917632938,,ChaseEnCashe,en,,0,0,0,https://x.com/undefined/status/2010406161917632938,1987169608910966784,
2010253967465271349,Sun Jan 11 17:39:13 +0000 2026,0,Video: Impossible for Trump to make Greenland part of US against its will either by coercion or by force https://t.co/EucdwSxlQK,2010406156036936092,,DoomsdayDebunks,en,,0,1,0,https://x.com/undefined/status/2010406156036936092,977811400100892672,
2010391806966419677,Sun Jan 11 17:39:08 +0000 2026,0,@GBNEWS Kind of proving Trump s point that Greenland is unprotected.,2010406133006245967,,GBNEWS,en,,0,0,0,https://x.com/undefined/status/2010406133006245967,21130688,
2010406125418500230,Sun Jan 11 17:39:06 +0000 2026,1,President Trump annexing Greenland means a wide plethora of animals including musk oxen arctic foxes seals arctic hares and more will join the American family Follow: @homelanderfc https://t.co/a7lKOWSfC3,2010406125418500230,https://pbs.twimg.com/media/G-Zlt3LXkAA8RSe.jpg,,en,,0,1,0,https://x.com/undefined/status/2010406125418500230,1809686430459031552,
2009754989393035285,Sun Jan 11 17:39:04 +0000 2026,0,@KreuzerJoe @JayWill285468 @EdKrassen Did you vote for Trump because he promised peace and now think it s a wonderful idea to invade Greenland? Did you want lower prices but now think the economy is amazing despite the factual evidence that it s not ,2010406118644695137,,KreuzerJoe,en,,0,0,0,https://x.com/undefined/status/2010406118644695137,1309682620335370241,
2010202213780738290,Sun Jan 11 17:39:04 +0000 2026,0,@Raus_bank @War_Radar2 Yes according to a January 10 2026 article in The Telegraph British officials have met with German and French counterparts to prepare for a potential NATO military deployment to Greenland amid concerns over Russian and Chinese threats and Trump's statements on the island.,2010406116744700260,,Raus_bank,en,,0,0,0,https://x.com/undefined/status/2010406116744700260,1720665183188922368,
2010082762821419372,Sun Jan 11 17:39:00 +0000 2026,1,@marlene4719 So Germany UK Belgium and Canada are moving military to Greenland after Trump's comments. He's a genius.,2010406099325690012,,marlene4719,en,,0,0,0,https://x.com/undefined/status/2010406099325690012,49192993,
2010406093844000884,Sun Jan 11 17:38:58 +0000 2026,0,Thinking so I dont forget Been theorizing that Russia-US relations will improve soon post Ukraine war Thought it was strange that russia just let's us take their ships with no resistance Trump actively antagonizing NATO with Greenland Something is happening. Arctic Trade deal?,2010406093844000884,,,en,,0,0,0,https://x.com/undefined/status/2010406093844000884,3260588503,
2010273358911353140,Sun Jan 11 17:38:58 +0000 2026,0,@JimFergusonUK No that's Trump forcing Europe to help protect the Western world... Having UK &amp; other EU countries deploy military to Greenland directly benefits the USA without costing US taxpayers a cent.,2010406090001858929,,JimFergusonUK,en,,0,0,0,https://x.com/undefined/status/2010406090001858929,1900178774852857856,
2010406088684847362,Sun Jan 11 17:38:57 +0000 2026,0,https://t.co/Y7WNetJ6XP: Nordic officials reportedly dismiss Trump s Greenland claims https://t.co/3gY2OjrzFw,2010406088684847362,,,en,,0,0,0,https://x.com/undefined/status/2010406088684847362,943102333017362437,
2010309064673133003,Sun Jan 11 17:38:53 +0000 2026,0,@MikeBales @bonewitz_SPBG 2nd Video Why Donald Trump is so desperate to Claim Greenland- 60 minutes Australia! Fascinating insight in to how Trump acts and decides! Basically Denmark and Greenland cannot defend the island! US will not let China or Russia get it! We will get it ( American Ambasador),2010406071056441682,,StuCFC2,en,,0,0,0,https://x.com/undefined/status/2010406071056441682,1536159629264158720,
2010406029734138244,Sun Jan 11 17:38:43 +0000 2026,0,#Greenland I'm a bit worried on that score tell you the truth. Donald Trump has a habit of talking out of his arse and then acting on it. https://t.co/0cS66Qq48K,2010406029734138244,https://pbs.twimg.com/tweet_video_thumb/G-Zliv7XQAAjKmG.jpg,,en,,0,0,0,https://x.com/undefined/status/2010406029734138244,1822681336844345344,
2010406020661600482,Sun Jan 11 17:38:41 +0000 2026,6,At least 10 GOP Senators have come out strongly against Trump's bananas threats of military action against Greenland. Senate leaders should put this to a vote ASAP to get everyone on the record and take this madness off the table. @JerryMoran @SenMcConnell @lisamurkowski,2010406020661600482,,,en,,0,1,1,https://x.com/undefined/status/2010406020661600482,820431635145510912,
2010301448886829334,Sun Jan 11 17:38:38 +0000 2026,0,@ja1m3bennett @BehizyTweets @NATO @NATO_MARCOM Trump's interest in Greenland focuses on strategic Arctic defense against Russia and China but Denmark and Greenland firmly oppose any acquisition. Whether this fits imperialism depends on interpretation it's seen by some as expansionist by others as security-driven. What's,2010406008221298930,,ja1m3bennett,en,,0,0,0,https://x.com/undefined/status/2010406008221298930,1720665183188922368,
2010406001737081008,Sun Jan 11 17:38:37 +0000 2026,7,DEVELOPING: Reports indicate Trump has ordered Special Forces to draft an invasion plan for Greenland. #BreakingNews #Greenland #Trump #NATO,2010406001737081008,,,en,,0,4,5,https://x.com/undefined/status/2010406001737081008,1614491336,
2010405978823422092,Sun Jan 11 17:38:31 +0000 2026,0,Trump's 2026 Greenland Obsession: Why He Wants It Why It's Exploding Now and Why Everyone's Freaking Out. As of January 11 2026 President Trump has dramatically escalated his long-standing push to acquire Greenland calling it a national security priority and warning the https://t.co/VvzLzavHrQ,2010405978823422092,https://pbs.twimg.com/media/G-ZllWyWsAEKcC8.jpg,,en,,0,0,0,https://x.com/undefined/status/2010405978823422092,1585844140205555717,
2010125954165645639,Sun Jan 11 17:38:22 +0000 2026,0,@ericjackson 100K is not enough. Trump should offer one million bucks each citizen. There are only 58K citizens in Greenland an island more than 3 times the size of Texas. 58 billion looks like a great offer. @elonmusk could put that money 12 times lol.,2010405941666103334,,ericjackson,en,,0,0,0,https://x.com/undefined/status/2010405941666103334,1247888719119433730,
2010405929913581867,Sun Jan 11 17:38:19 +0000 2026,0,Eric the Red paying homage to King Trump of Greenland. https://t.co/Jcm6I8vfme,2010405929913581867,https://pbs.twimg.com/media/G-ZliFtWMAAkDx6.jpg,,en,,0,0,0,https://x.com/undefined/status/2010405929913581867,1663243305415475218,
2010315364379312500,Sun Jan 11 17:38:16 +0000 2026,0,@Microinteracti1 Good! When they actually do it Trump will stand down because getting them to protect Greenland was always the plan.,2010405916261142900,,Microinteracti1,en,,0,0,0,https://x.com/undefined/status/2010405916261142900,1787388651279659008,
2010405915439276302,Sun Jan 11 17:38:16 +0000 2026,0,Even if these numbers are true it doesnt help me pay my grocery bills or take on medical insurance. Is Trump or vance going to be in the lead team which attacks Greenland. 4 times draft dodger . No way..,2010405915439276302,,,en,,0,0,0,https://x.com/undefined/status/2010405915439276302,1857418426366758912,
2010364919279992974,Sun Jan 11 17:38:16 +0000 2026,0,@War381597 @WarMonitor3 Trump is saying we need an undeveloped island off our coast to better defend ourselves and Europe. And Europe are being dicks about it. You aren't even using Greenland. Let us have it.,2010405913627075021,,War381597,en,,0,0,0,https://x.com/undefined/status/2010405913627075021,1778926316793774080,
2010405911097917806,Sun Jan 11 17:38:15 +0000 2026,0,🇸🇪🇬🇱 Sweden s former prime minister Magdalena Andersson (S) says Sweden should be prepared to send troops to Greenland if necessary. According to Danish broadcaster TV 2 the Daily Mail reported on Sunday that Donald Trump had ordered the US military to prepare a concrete https://t.co/mBPsSKNaMc,2010405911097917806,https://pbs.twimg.com/media/G-ZlhK6XwAEJqI1.png,,en,,0,1,0,https://x.com/undefined/status/2010405911097917806,1992919208737587200,
2010289023605228014,Sun Jan 11 17:38:07 +0000 2026,0,@CburgesCliff 4/ Furtermore: Proposed United States acquisition of Greenland - Wikipedia https://t.co/5HwT5k45kr Buy Greenland? Take It? Why? An Old Pact Already Gives Trump a Free Hand. - The New York Times https://t.co/JY1YwyiuC3,2010405877086302217,,pascalkwanten,en,,0,0,0,https://x.com/undefined/status/2010405877086302217,3339456483,
2010405871705096691,Sun Jan 11 17:38:06 +0000 2026,0,DENMARK: Denmark has spent billions on American weapons. But after Donald Trump's threat against Greenland eyes are now turning to Sweden and the defense group Saab https://t.co/NIF8NkfkQ9,2010405871705096691,https://pbs.twimg.com/media/G-Zlc5VXMAEG9M7.png,,en,,0,0,0,https://x.com/undefined/status/2010405871705096691,1999052792556855296,
2010339093289529757,Sun Jan 11 17:38:03 +0000 2026,1,@_MAGA_NEWS_ So Trump is working on getting the Ukraine to agree to peace. EU nuts are yelling war war. Now the Danes are asking EU nuts for help. Deploy troops to Greenland not many Trans soldiers left for Ukraine? Mmmm?,2010405861991334345,,_MAGA_NEWS_,en,,0,0,0,https://x.com/undefined/status/2010405861991334345,1614841340646547458,
2010405860439466042,Sun Jan 11 17:38:03 +0000 2026,0,When US soldiers should set their feet on Greenland Gianni Infantino has to get back his FIFA Peace Trophy and Trump s dream to get the Nobel Peace Prize is over (please tell him) or is there a chance that the sleepy US Congress stops this idiot from waging war against Europe!,2010405860439466042,,,en,,0,0,0,https://x.com/undefined/status/2010405860439466042,861171330,
2010315364379312500,Sun Jan 11 17:38:02 +0000 2026,0,@Microinteracti1 Brilliant. This follows Trump s rhetoric. Just wait until Trump finds out that this EU military project is being financed with Greenland s natural minerals. ,2010405856760762622,,Microinteracti1,en,,0,0,0,https://x.com/undefined/status/2010405856760762622,1369382051099590668,
2010405829078397094,Sun Jan 11 17:37:55 +0000 2026,34,European nations discussing NATO forces in Greenland to show Trump they re serious about Arctic security Germany proposing setting up a joint NATO mission. UK taking part in talks With @AlbertoNardelli @mcnienaber @ArneDelfs &gt;&gt; https://t.co/mfAeXrWFoi,2010405829078397094,,,en,,1,3,15,https://x.com/undefined/status/2010405829078397094,405769757,
2010394653380710739,Sun Jan 11 17:37:42 +0000 2026,0,@joni_askola Trump wanted Venezuela for his oil bros he wants Greenland for his tech bros and he wants Gaza for Jared and himself.,2010405774472740992,,joni_askola,en,,0,0,0,https://x.com/undefined/status/2010405774472740992,1587149631330426883,
2010403479781556607,Sun Jan 11 17:37:28 +0000 2026,1,@atrupar Wright's commerce not soldiers charade collapses as Trump deploys troops for Venezuelan occupation Putin's playbook adopted. This pivot from failed sanctions costs $100B+ while 70% of Americans oppose it. Venezuela today Greenland tomorrow where does it end? Forever,2010405714532135318,,atrupar,en,,0,0,1,https://x.com/undefined/status/2010405714532135318,1893912133181800448,
2010405704533000314,Sun Jan 11 17:37:26 +0000 2026,3,BREAKING In a jaw-dropping escalation Denmark is urging EU troop deployments to Greenland to counter U.S. President Trump's annexation plan. Britain Germany and France are reportedly in talks to deploy joint military forces to Greenland as a deterrent. https://t.co/znuKK9nFgO,2010405704533000314,https://pbs.twimg.com/amplify_video_thumb/2010405647532302336/img/-eY63FNeHeIXzvau.jpg,,en,,0,1,2,https://x.com/undefined/status/2010405704533000314,1889965187043872768,
2010405690326581718,Sun Jan 11 17:37:22 +0000 2026,0,We do not want to send troops to defend an island that isn t ours against our longest and most trusted allies. Get him out of office before he destroys the nation and all the people in it! https://t.co/Vm5SCvRYYJ,2010405690326581718,,,en,,0,0,0,https://x.com/undefined/status/2010405690326581718,1986481833928728576,
2010170141137613209,Sun Jan 11 17:37:05 +0000 2026,0,@foucachon @shanaka86 Trump isn't concerned about the defence of Greenland and doesn't even believe the Russian threat. He simply wants the minerals and to turn the attention away from his failed domestic policies and the fact that he has sexually abused children (Epstein files).,2010405617509322938,,foucachon,en,,0,0,0,https://x.com/undefined/status/2010405617509322938,1772715575719976961,
2010405578909139252,Sun Jan 11 17:36:56 +0000 2026,0,Trump claims he needs Greenland to stop Russia or China taking it and he doesn't want them as neighbours. Alaska is just 55 miles from its neighbour Russia whilst Nuuk to New York is over 1800 miles. When did they give up teaching geography in the US?,2010405578909139252,,,en,,0,0,0,https://x.com/undefined/status/2010405578909139252,108587399,
2010356246659145937,Sun Jan 11 17:36:54 +0000 2026,0,@Blind__Luck @BlackLabelAdvsr @War_Radar2 You were told it's not for sale. Greenland PM &amp; Denmarks PM both clearly stated it will never be part of the United States. Trump is threatening violence now.,2010405571858518396,,Blind__Luck,en,,0,0,0,https://x.com/undefined/status/2010405571858518396,1446465329585135616,
2010405539386388497,Sun Jan 11 17:36:46 +0000 2026,0,This is absolutely horrible. The people of #Greenland don't deserve this treatment from their former ally. When will the US finally sit up and realize the rest of the world is gonna gang up on them if they don't fucking do something about Trump?,2010405539386388497,,,en,,0,0,0,https://x.com/undefined/status/2010405539386388497,611258654,
2010405536341098661,Sun Jan 11 17:36:46 +0000 2026,1, Breaking News Just because the Danes landed there by boat 500 years ago doesn t mean the land belongs to them. #Trump on #Greenland https://t.co/6ULXZDTlkP,2010405536341098661,https://pbs.twimg.com/ext_tw_video_thumb/2009831023782080512/pu/img/h5zaKaG9KkVnA7Mf.jpg,,en,,0,1,0,https://x.com/undefined/status/2010405536341098661,48486244,
2010405534466560027,Sun Jan 11 17:36:45 +0000 2026,0,The #Greenland issue shows that #RussianPropaganda has won. If #Trump mobilizes his #Troops to occupy the Arctic island the division of the #West will be complete and #Putin will have achieved his goal. https://t.co/dKOVnpwcbh,2010405534466560027,https://pbs.twimg.com/media/G-ZlKz7WQAAioLj.jpg,,en,,0,0,0,https://x.com/undefined/status/2010405534466560027,1983578426385813504,
2010220735177085081,Sun Jan 11 17:36:44 +0000 2026,0,@matandch @TeamTrump47 @Milajoy Judging by this reply Trump does NOT need Greenland,2010405531714810319,,matandch,en,,0,0,0,https://x.com/undefined/status/2010405531714810319,4093536616,
2010405067732787511,Sun Jan 11 17:34:54 +0000 2026,0,Norway's Foreign Minister Espen B Eide confirms that 31 of 32 NATO member states agree that the Kingdom of Denmark includes Greenland and that Denmark and Greenland together determine the future of Greenland. The exception is the United States and fucking trump!,2010405067732787511,,,en,,0,0,0,https://x.com/undefined/status/2010405067732787511,1213169998396395521,
2010277943487132105,Sun Jan 11 17:34:46 +0000 2026,1,@Stephen37846115 @Microinteracti1 @X Trump's recent statements on acquiring Greenland have sparked backlash as it's Danish territory and a NATO ally. European leaders like those from France Italy and Germany are responding defensively warning of escalation to protect sovereignty. Some view Trump's push as the,2010405034157093037,,Stephen37846115,en,,0,1,0,https://x.com/undefined/status/2010405034157093037,1720665183188922368,
2009827604828725472,Sun Jan 11 17:34:42 +0000 2026,0,@2461Steve @jimsciutto @RasmusJarlov If Trump wants more land..... he should buy Chukotka and Kamchatka from his buddy Putin Both are closer to USA than #Greenland,2010405018189562335,,2461Steve,en,,0,0,0,https://x.com/undefined/status/2010405018189562335,1924424395960827904,
2010367888126046593,Sun Jan 11 17:34:30 +0000 2026,2,@AntiTrumpCanada Someone needs to tell Trump that in between America &amp; Greenland is a little country called Canada and if Trump takes Greenland then security wise the logical next step would be that we need Canada for American security too IS THIS REALLY WHAT MAGA SUPPORTERS VOTED FOR?,2010404968113532983,,AntiTrumpCanada,en,,0,0,0,https://x.com/undefined/status/2010404968113532983,1241428678191562756,
2009838572715790483,Sun Jan 11 17:34:24 +0000 2026,1,@RosieRocks29 A spring election is coming. Carney has to find a way to demonize Trump iot win a majority. What better way than to invite the enemy into the neighbourhood. The geopolitics in our north &amp; with Greenland is a ticking time bomb. We're close to losing our northern sovereignty.,2010404943434580339,,RosieRocks29,en,,0,0,0,https://x.com/undefined/status/2010404943434580339,1520491749671645184,
2010404930721607816,Sun Jan 11 17:34:21 +0000 2026,0,Perverse enjoyment is at the heart of Modi's Hindutva and Trump's MAGA. The spectacle following a disruption whether it is demonetization NRC or CAA in Modi's case and H-1B Venezuela Greenland or ICE in Trump's case provides that psychic charge. Neither of them drinks or,2010404930721607816,,,en,,0,0,0,https://x.com/undefined/status/2010404930721607816,93636324,
2010404928724906076,Sun Jan 11 17:34:21 +0000 2026,0, JUST IN: In a jaw-dropping escalation Denmark is urging EU troop deployments to Greenland to counter U.S. President Trump's annexation plan. Britain Germany and France are reportedly in talks to deploy joint military forces to Greenland as a deterrent.,2010404928724906076,,,en,,0,1,0,https://x.com/undefined/status/2010404928724906076,2001897819968540672,
2010404920768553415,Sun Jan 11 17:34:19 +0000 2026,0,Trump is destroying the rule based order. Venezuela. Greenland and Iran. The globalists particularly the British empire are sh*tting in their pants with Iran (13 days and it's failing).,2010404920768553415,,,en,,0,0,0,https://x.com/undefined/status/2010404920768553415,1609346642309685250,
2010404906067222724,Sun Jan 11 17:34:15 +0000 2026,0,Minnesota Minneapolis ICE Trump and Republicans Epstein coverup Renee Good Greenland Noem Vance Bills Steelers Chargers Eagles 49ers Patriots Jaguars Wisconsin Michigan https://t.co/rTXmCR63Vx,2010404906067222724,https://pbs.twimg.com/media/G-Zkm4UW8AE6Zie.jpg,,en,,0,0,0,https://x.com/undefined/status/2010404906067222724,1888619328892805120,
2010391410357203327,Sun Jan 11 17:34:15 +0000 2026,0,@onechancefreedm So what has NATO being doing for decades ? IMO your take is way off target. At most this is Europe scrambling to create some negotiating leverage with Trump. If UK Fr Ger send troops to and station them in Greenland then they can negotiate their exit for some crumbs !,2010404905240932544,,onechancefreedm,en,,0,0,0,https://x.com/undefined/status/2010404905240932544,1214827459457306625,
2010357443964920082,Sun Jan 11 17:34:15 +0000 2026,0,@Silva24Y58198 @PawlowskiMario Yes it's plausible. Trump's recent statements and advisor posts (like Katie Miller's SOON with a US-flagged Greenland map) align with his push to acquire Greenland for strategic reasons. The image and caption could be teasing that development.,2010404905232609772,,Silva24Y58198,en,,0,0,0,https://x.com/undefined/status/2010404905232609772,1720665183188922368,
2010309064673133003,Sun Jan 11 17:34:13 +0000 2026,0,@MikeBales @bonewitz_SPBG Watch these 2 videos on You Tube Helen Thompson who is an expert on Geopolitics says Trump has the vision and will get it! Why Trump will get Greenland UnHeard you tube! Skip the first interview-excellent! Dr Pippa Malgreen- see below the 2nd you Tube!,2010404895602389214,,StuCFC2,en,,0,0,0,https://x.com/undefined/status/2010404895602389214,1536159629264158720,
2010404869077971304,Sun Jan 11 17:34:06 +0000 2026,0,If Trump is actually a respected and true leader of the American people why doesn t he ask the people through Congress for the approval to invade and secure Greenland as ours? I mean he s the leader of the Republican Party and President right? wtf happen to We the People?,2010404869077971304,,,en,,0,0,0,https://x.com/undefined/status/2010404869077971304,1975224270168137728,
2010147079096807700,Sun Jan 11 17:34:06 +0000 2026,0,@RasmusJarlov Rasmus An excellent very comprehensive account of what then and now is Greenland and it's evolution. However if you do not know (and my belief is that you do) it is totally irrelevant to ANYTHING that trump may decide to do in regards to U.S. aspirations and actions in Greenland.,2010404866934661127,,RasmusJarlov,en,,0,0,0,https://x.com/undefined/status/2010404866934661127,1673412444989845510,
2009827604828725472,Sun Jan 11 17:34:00 +0000 2026,0,@jimsciutto @RasmusJarlov If Trump wants more land..... he should buy Chukotka and Kamchatka from his buddy Putin Both are closer to USA than #Greenland,2010404840547950699,,jimsciutto,en,,0,0,0,https://x.com/undefined/status/2010404840547950699,1924424395960827904,
2010403720379449851,Sun Jan 11 17:33:59 +0000 2026,0,@BRICSinfo @grok who invested in KoBold Metals in Greenland? (backed by Gates Bezos Altman since 2019) for AI mining. There's also the 'Freedom City' proposal funded by Thiel via Praxis for a low-regulation tech hub pushed to Trump.,2010404836622365113,,BRICSinfo,en,,0,0,0,https://x.com/undefined/status/2010404836622365113,1292142882934185984,
2010404814870528437,Sun Jan 11 17:33:54 +0000 2026,1,Comment: More Liberal/Labour Dumb Ass Shit. Politics latest: Plans to possibly deploy UK troops to Greenland are 'business as usual discussions' says minister https://t.co/9rrh6yCIXX,2010404814870528437,,,en,,0,0,0,https://x.com/undefined/status/2010404814870528437,1689929460026355712,
2010404806968398013,Sun Jan 11 17:33:52 +0000 2026,0,i'm all for our soldiers and trump to invade greenland but i just dont want any greenlanders to get killed no matter how bloody and messy just keep their lives sacred- and everyone knows we need to fulfill directives by all means and much blood has been spilled already in hstr,2010404806968398013,,,en,,0,0,0,https://x.com/undefined/status/2010404806968398013,776795714290606080,
2010391988932337837,Sun Jan 11 17:33:47 +0000 2026,1,@Megatron_ron Trump gave them a chance: $100K. If they refuse he ll just take Greenland for free.,2010404788484337899,,Megatron_ron,en,,0,0,0,https://x.com/undefined/status/2010404788484337899,1465621667267313672,
2010404768678588715,Sun Jan 11 17:33:43 +0000 2026,0,@MollyBrazy &amp; SASCHA G rothchilds said FCK Donald Trump trying to get Greenland United Kingdom won t go She a stupid bytch,2010404768678588715,,MollyBrazy,en,,0,0,0,https://x.com/undefined/status/2010404768678588715,1855590353887531008,
2010325112575406548,Sun Jan 11 17:33:42 +0000 2026,0,@RasmusJarlov @vtchakarova You are preaching to the choir. There is a tiny group of people in the US who think we need Greenland for any strategic benefit. But while we are on the topic is there any benefit to owning Greenland other than stroking Trump's frail ego?,2010404764430004539,,RasmusJarlov,en,,0,0,0,https://x.com/undefined/status/2010404764430004539,2409498344,
2010404691629207560,Sun Jan 11 17:33:24 +0000 2026,0,Trump s aggression is escalating .threatening Cuba Greenland Iran and of course Venezuela. He wants his empire and it will never be big enough. What he is going to get is retribution raining down on Americans.,2010404691629207560,,,en,,0,1,0,https://x.com/undefined/status/2010404691629207560,1257403874295586830,
2010202213780738290,Sun Jan 11 17:33:16 +0000 2026,0,@PeterDrew @War_Radar2 The claim is accurate per The Telegraph's Jan 10 2026 article: British German and French officials have held meetings to prepare for potential military deployment to Greenland aiming to counter Russian/Chinese threats and address Trump's seizure threats. This aligns with,2010404656799686739,,PeterDrew,en,,0,0,0,https://x.com/undefined/status/2010404656799686739,1720665183188922368,
2010404631248093514,Sun Jan 11 17:33:10 +0000 2026,39,(Reuters) - Sweden is highly critical of the threatening rhetoric against Greenland and Denmark from U.S. President Donald Trump's administration Prime Minister Ulf Kristersson said on Sunday. Kristersson said in a speech on Sunday that the rules-based world order was under,2010404631248093514,,,en,,0,2,18,https://x.com/undefined/status/2010404631248093514,175248804,
2010267701797703941,Sun Jan 11 17:33:07 +0000 2026,0,@holle_fraulein Trump has always wanted Greenland Trump has always been for denuclearization Trump said he was going to designate the cartels as terror organizations in 2019 So people hear what they want to hear but the fact is Trump does exactly what he says he s going to do,2010404617855889814,,holle_fraulein,en,,0,0,0,https://x.com/undefined/status/2010404617855889814,1937639323270283265,
2010374850691342543,Sun Jan 11 17:33:06 +0000 2026,0,@johnkonrad I hear the joint chiefs are telling Trump that the plan to invade Greenland is illegal. You might want to get your ear to the ground.,2010404616748372381,,johnkonrad,en,,0,0,0,https://x.com/undefined/status/2010404616748372381,1350099389545656323,
2010364161050759443,Sun Jan 11 17:33:03 +0000 2026,0,@World_Affairs11 Trump is violating international law with Venezuela and Greenland!,2010404603985105068,,World_Affairs11,en,,0,0,0,https://x.com/undefined/status/2010404603985105068,1941235046796361728,
2010082762821419372,Sun Jan 11 17:32:51 +0000 2026,0,@marlene4719 I'm starting to think that Trump's sudden obsession with Greenland is a psyop designed to get the EU to get off their asses and start pulling their weight in the fight against Russian dominance.,2010404553733333400,,marlene4719,en,,0,0,0,https://x.com/undefined/status/2010404553733333400,2350690872,
2010404552109896049,Sun Jan 11 17:32:51 +0000 2026,0,I still am hopeful that President Trump is just scaring them to get more NATO ships to protect Greenland. President Trump does believe that Russia and China will invade Greenland.,2010404552109896049,,,en,,0,0,0,https://x.com/undefined/status/2010404552109896049,1682527391695138816,
2010277798829568461,Sun Jan 11 17:32:48 +0000 2026,0,@TheBritishIntel This could be smokescreen for nato to attack Russia. Trump is welcome to Greenland. Denmark are happy to play soldiers with the lives of Ukrainians time they understand what war is. Denmark can't defend Greenland because they stupidly gave away all their weapons.,2010404538537185294,,TheBritishIntel,en,,0,0,0,https://x.com/undefined/status/2010404538537185294,985157065,
2009912352007921899,Sun Jan 11 17:32:26 +0000 2026,0,@WHLeavitt @ThePatriotOasis TELL PRESIDENT TRUMP THAT HE NEEDS TO QUIT WORRYING ABOUT GREENLAND AND START DEPORTING EVERY MUSLIM EVEN IF THEY'RE NOT ILLEGAL,2010404445994029097,,WHLeavitt,en,,0,1,0,https://x.com/undefined/status/2010404445994029097,1979218576624975872,
